titles,category
페달 오조작으로 사망자 5년새 3.4배↑…사고 70%가 60대 이상 운전자,Economy
"하나證 ""디케이티, 휴머노이드 플랫폼 가시화...매출에 효자""",Economy
"가온전선, 美 AI 데이터센터에 송전용 케이블 첫 공급",Economy
"파두, ‘컴퓨텍스 2026’ 통해 아시아 시장 공략 박차",Economy
"""카지노주, 사상 최대 실적 행진에도 신저가 부근""-하나",Economy
"[스타워즈] KB증권 금메달팀, 2거래일 만에 선두 재탈환",Economy
한강 이남 첫 드파인 나온다...SK에코 '드파인 아르티아' 이달 공급,Economy
"'깐부회동 시즌2' 젠슨 황, 곧 방한…AI 협력 방안 논의할 듯",Economy
"구글, 유증 123조원→130조원 확대…강한 수요 반영",Economy
"'428조 ETF 제국' 만든 미래에셋…박현주 ""킬러 프로덕트로 승부""",Economy
KB운용 ‘RISE 현대차고정피지컬AI ETF’ 순자산 5000억 돌파,Economy
"삼성 TV, 1분기 점유율 31.3% ‘선두 수성’…21년 연속 세계 1위 보인다",Economy
美 증시 약세에 프리마켓 1%대 하락…삼전·닉스 동반 하락,Economy
"젠슨 황·박정원, 잠실구장 '깜짝 회동'…'두산·엔비디아 동맹' 굳히나",Economy
"최태원, 젠슨 황 이어 TSMC 회장 회동…AI 반도체 '삼각 동맹' 강화",Economy
차기 국무총리 후보 오른 한성숙 중기부 장관…李 정부 첫 女총리 나오나,Economy
"힘 못 쓰는 원전株...기록적인 폭염, 美 초대형 사업 수주로 하반기 반등 가능성 주목",Economy
CPU 공급 불안에...美 전력반도체·칩 장비기업 주목받아,Economy
"에피소드컴퍼니 ""'군체' 이어 '와일드 씽' 초반 흥행""",Economy
"메리츠證 ""삼성전기, 조정 우려에도 성장 변함없어…목표가↑""",Economy
"삼성重, 미국 첫 FLNG 프로젝트 1호 수주…4.3조원 규모",Economy
스페이스X 공모주 못 올라타면 ETF로...한투운용 '우주테크' 분배한다,Economy
"신한투자 ""증권주, 최근 상대적 소외…주가 재평가 가능성""",Economy
"디앤디파마텍, 美 공동창업자 3인 스톡옵션 행사…""책임경영 의지""",Economy
"KB證 “KT&G, 이란 영향 제한적…하반기 주주환원 모멘텀 기대”",Economy
"두산밥캣, 점진적 실적 회복 국면…매수 의견-하나증권",Economy
"[클릭 e종목]""롯데관광개발, 사상 최대 실적인데 주가는 극단적 저평가""",Economy
EU '철강 관세인상' 한 달 앞으로…정부 '韓 우대' 강력 요청,Economy
"파두, 컴퓨텍스서 차세대 Gen6 SSD 첫 공개…AI 스토리지 시장 공략 속도",Economy
"한투운용 ""스페이스X IPO 참여…우주ETF·펀드 상장 당일 배정""",Economy
"임정우 HD건설기계 유럽권역장 ""유럽서 군 조달로 능력 인정받았다""",Economy
"""LS일렉트릭, 수주·실적 동시 성장세… 목표가↑""-한국투자",Economy
"한투證 “산일전기, 美 데이터센터 변압기 기대감 유효…목표가 27만원""",Economy
"신한운용, SOL AI반도체TOP2플러스 순자산 5조 돌파",Economy
"젠슨 황, 나흘간 방한 일정 '빡빡'…유재석 만나고 프로야구 시구까지",Economy
"“비 내린다, 주식 들어가세요”…이 나라에선 미신 아닌 공식입니다 [오늘 나온 보고서]",Economy
"삼성전자, 글로벌 1Q TV 점유율 31.3%…21년 연속 1위 눈앞",Economy
"“누구는 성과급 잔치, 누구는 희망퇴직”…‘억대 퇴직금’ 받고 짐 싼 2500명, 무슨 일?",Economy
"위지트, 최대주주 대상 40억 규모 유상증자…""반도체 시설투자 목적""",Economy
"""삼성전기, 주가 급락에도 성장축 방향성 유효…목표가↑""-메리츠",Economy
재출시 쇄도에…버거킹 '롱치킨버거' 1년 만에 부활,Economy
"신한투자 ""1분기 에너지·IT '어닝 서프라이즈'…대형주에 집중""",Economy
"한투운용, 스페이스X IPO 참여…""우주 ETF·펀드 즉시 배정""",Economy
"씨아이에스, 미국 타임지 ‘2026 세계 성장 리더기업’ 선정",Economy
"OECD ""걸프 에너지 위기 장기화 땐 세계 성장률 1%대로 추락""",Economy
"""두산밥캣, 북미 업황 회복 수혜 기대…목표가 8.2만원""-하나",Economy
"최태원, TSMC 회장과 2년만에 회동… AI 반도체 동맹 강화 [컴퓨텍스 2026]",Economy
"SK온, ESS 신제품 '그리드온 Gen2' 공개…美 시장 공략 속도",Economy
비트코인 1억원 붕괴… 중동 긴장 격화·美 금리 인상 우려 영향,Economy
"부광약품 ‘라투다’, 우울장애 적응증 확대 3상 승인…시장 영토 넓힌다",Economy
"하나證 “한화시스템, 방산·우주·조선 플랫폼 기업으로 재평가… 목표가 12만8000원”",Economy
"삼성전자 주가 오르며 몸값 뛴 이 주식...""주가 11만원 더 오른다""",Economy
"SK證 ""삼성물산, 지분가치 상승·주주환원 확대…목표가↑""",Economy
반도체 슈퍼사이클에 베팅…한투證 “코스피 1만 1000도 가능” [줍줍리포트],Economy
"대한민국 대표 월급쟁이 부자 ‘루지’, 백억대 자산 모은 비결은?",Economy
"[컴퓨텍스2026] 파두, Gen6 SSD 컨트롤러로 글로벌 시장 공략",Economy
"“주가 빠졌지만 AI 성장축 이상 없다”…메리츠證, 삼성전기 목표가 210만원 상향",Economy
홍종호 국전 대표 “원료의약품서 AI반도체 패키징 등 첨단소재 사업 확장 승부수”,Economy
중동 긴장 재고조에 유가·금리 급등…뉴욕증시 3대 지수 동반 하락,Economy
“엔비디아♥네이버” “차기 1조 달러 기업”…젠슨 황 한마디에 뛰는 주가,Economy
"SK證 ""삼성물산, 지분가치 상승·주주환원 확대 기대…목표가↑""",Economy
"현대글로비스, 네덜란드서 車운반선 전용 터미널 구축…“유럽 공급망 허브”",Economy
"[큐캐피탈 밸류업]③ 에어스메디컬·한강화학·아이리스브라이트, 기대주 쑥쑥 큰다",Economy
"한투證 “LS일렉트릭, 수주 증가세 지속·판가 인상 효과 반영…목표가 30%↑”",Economy
"위지트, 최대주주 대상 40억 유증…""AI 반도체 호황 맞춰 생산능력 확대""",Economy
"[어제장 오늘장] 골드만삭스 ""코스피 1만 2천 간다""…긍정 전망 늘어나",Economy
"AI 깐부 TSMC도 만났다… 최태원 대만서 ""반도체 동맹"" 광폭 행보 [리더의 나침반]",Economy
"크라우드스트라이크, 기대 못 미친 실적 전망에 시간외 10%↓",Economy
"오스코텍, 추가 기술이전에 밸류 재평가…제노스코 편입도 기대 [Why 바이오]",Economy
"삼성전기, 단기 조정에도 우상향 변화 없다…목표가 210만-메리츠",Economy
"LS證 ""나이스정보통신, 인적자원 배분으로 고성장 본격화…목표가 유지""",Economy
"[기업이슈] 젠슨 황 ""韓 로보틱스 매우 중요""…로봇주 주가 상승",Economy
"삼성중공업, 美 델핀 FLNG 1호기 수주…4조3000억원 초대형 규모",Economy
"[아침밥] SK증권 ""삼성물산 목표가 59만, 지분가치 상승·배당확대 등 기대감""",Economy
"""시선AI, APC 로봇 자동화 사업 추진으로 실적 개선 기대""",Economy
"페니트리움바이오, 네이처 논문 ‘수치’로 입증한 항암 내성 돌파구...美 임상 ‘청신호’",Economy
"ETF 첫 ‘1조달러 시대’ 열었다…뱅가드 S&P500 ETF, 사상 최대 운용자산 기록 [코주부]",Economy
"美증시 조정·브로드컴 급락…삼전·SK하닉, 프리마켓서 약세",Economy
고유가에 지쳐…美 5월 하이브리드차 판매 33% 급증,Economy
"日 반도체 열풍 '키옥시아' 주주정책, 삼전·하이닉스 시사점은",Economy
공휴일 사이 1530원 뚫은 환율…외환당국 개입 경계[외환브리핑],Economy
"""실적 모멘텀에 수급 분산 효과까지…증권업 비중확대 유지""",Economy
"부영그룹, 병역명문가에 리조트·골프장 할인 혜택 제공",Economy
"[굿모닝 증시]美 증시, 휴전 교착 등 약세…韓도 변동성 예상",Economy
"스페이스X, 공모가 주당 135달러 책정…시총 세계 7위 '예약'",Economy
베일 벗은 리브스메드 비밀병기…다빈치·휴고 라스와 차별점은?,Economy
"[굿모닝 마켓] 뉴욕증시, 중동긴장 재고조에 약세 마감…다우 1.2%↓",Economy
"[단독] 현대차그룹·엔비디아 AI거점, 새만금에 짓나",Economy
"“삼성물산, 지분가치 상승·주주환원 확대” 목표가 48만→59만원",Economy
"美, 강제노동 이유로 한국에 12.5% 관세 예고 [ESG 뉴스 5]",Economy
리모델링 규제 확 풀었다…조합원도 신축세대 입주·단지 통합도 허용,Economy
서학개미도 “돈 벌려면 국장”…SOXL 팔고 삼전닉스 2배로 ‘귀화’,Economy
‘정형외과 사랑방’ 도수치료에 2.7조…실손보험료가 녹아내린다,Economy
"SK증권 ""삼성물산 목표가 59만…지분가치 상승·환원 확대 기대""",Economy
미·이란 무력충돌에 뉴욕증시 일제히 하락…국제유가↑[뉴스새벽배송],Economy
"트럼프 ‘무대포 낙하산’…부동산업자 출신 나팔수, 국가정보국장 임명",Economy
“우주 어느 천년에 갈래? 바다부터 와”…데이터센터 손뻗는 삼성重,Economy
"앞에선 휴전, 뒤에선 기습…이란 드론공격에 쿠웨이트 공항 운영중단",Economy
"""삼상물산, 지분가치 상승·주주환원 확대 긍정적…목표가↑""-SK",Economy
한미약품·오스코텍 잇단 조 단위 계약…의장 나선 HLB도 강세 [바이오맥짚기],Economy
"젠슨 황, 오늘 방한…총수들과 삼겹살 회동에 예능 출연·잠실 시구까지 나흘간 광폭 행보",Economy
"한국카본, 방산 양산·LNG선 보냉재 수주 확대 기대…목표가↑-다올",Economy
"24만 원어치 화장품을 3만 원대에...""훨씬 싸다"" 외국인도 싹쓸이",Economy
"이재현 CJ 회장, 미국 사업장에 첫 등장…왜 하필 지금? [참견하는 기자]",Economy
대중국 무역수지 4년 만에 흑자전환 유력…반도체 가격 폭등 영향,Economy
"""3분기까지 상승세 이어져 코스피 1만1000까지 오를 것""-한국",Economy
"""네이버는 구조대 왔는데 우리는"" 엇갈린 운명에 고통 받는 카카오 주주들",Economy
"삼성전기, 이틀새 17% 급락에도 성장축 변화 없다…목표주가 210만원 상향-메리츠",Economy
[애프터마켓 리뷰] 증시 연이틀 뒤흔든 '젠슨 황' 테마…로봇주 치솟아,Economy
"[오늘의 증시]지선 후 정책 기대감에 젠슨황 효과까지…코스피, 9000선 터치할까",Economy
"SK證 “삼성물산, 자회사 지분가치 상승·주주환원 기대감…목표가 59만원”",Economy
[마켓뷰] '9천피' 돌파 시도? 숨고르기?…코스피 향배 주목,Economy
"에치에프알, AT&T 투자 확대 수혜 기대-하나",Economy
"""성과급 받아 명품관으로""…삼전닉스 효과에 백화점주 '들썩' [종목+]",Economy
"디케이티, 신사업 가동 본격화…연간 실적 전망 상향-하나",Economy
"""올해 코스피 1만1000"" 파격 전망…삼전·닉스 또 잭팟?",Economy
"한투 ""하반기 코스피 1만1000 찍는다…목표치 상향""",Economy
브로드컴 실적 발표 후 주가 급락…AI 기업 잣대가 높은 이유는 [마켓무버의 국장 힌트],Economy
[르포] 삼성家 반한 한식당 품었다… 美 사로잡은 'L7 시카고' 가보니,Economy
[마켓 프리뷰] 외인 코스피 매도 폭탄에도 강보합…젠슨 황 오늘 방한,Economy
한투증권 “6월 코스피 9500선까지 간다…반도체·IT 비중 확대”[줍줍리포트],Economy
지선 판정승 거둔 민주·재보선 선방한 국힘…엇갈린 민심(종합),Economy
美 뱅가드 운용자산 1500兆 돌파 ETF…“시장 성숙 이정표”,Economy
무료배달에 심야 배달까지…배달앱 2강 치킨게임 본격화되나,Economy
"[투자노트] ‘삼겹살 회동 D-1’… 젠슨 황 랠리, 진짜 수혜주 찾아라",Economy
"美 뱅가드 S&P500 ETF, 운용자산 1조달러 돌파 [투자360]",Economy
"미국증시, 중동 긴장·유가 급등에 3대 지수 일제히 하락…나스닥 0.89%↓ [투자360]",Economy
"뉴욕증시, 3대 지수 일제히 하락…중동 긴장 고조 등 여파",Economy
"[헤럴드광장] 4000만의 실손, ‘세대관리’ 역설 어떻게 풀 것인가",Economy
대형 기술수출·투자유치 겹쳤다…K-바이오 반등 '신호탄',Economy
부동산→주식→결국 부동산?…풍선효과 넘어 부메랑 된 대출규제,Economy
대형주 ‘웃고’ 중소형주 ‘울고’…심화되는 K자 증시,Economy
'단일화 무산' 평택을·북갑 모두 승리…국힘 상대적으로 선전,Economy
퇴직연금 ETF 연내 100조 전망…가입자 직접 운용 시대 열려,Economy
"현대차, 올해 신차 20개 프로젝트 추진…하반기 반등 노려",Economy
"5월 반대매매 7077억 원…올해 최대, 전월比 28.5% 급증",Economy
"엔비디아, 한국 스타트업 잇따라 초청…생태계 파트너 확대",Economy
MS “앤스로픽과 격차 6개월 만에 좁혔다”…자체 추론 모델 출격,Economy
“은행 문 잠그니 회사 금고로”…사각지대 ‘사내대출’에 커지는 금융 양극화,Economy
"젠슨 황, 韓 AI 스타트업 찍었다",Economy
삼성전자 레버리지 ETF 경고등…괴리율 2% 넘겼다,Economy
"버티는 대형사, 무너지는 중소사…건설업계 양극화 ‘가속’",Economy
"“간암 신약 리보세라닙, 생존기간·안정성으로 차별화…FDA 우려 해소”",Economy
“거품 아니다?”…‘삼전닉스’ 제외해도 코스피 이익 전망 10% 올랐다,Economy
"젠슨 황, 구광모 LG 회장 왜 만나나…피지컬 AI의 퍼즐이 맞춰진다[Biz-플러스]",Economy
‘빚투 포모’ 개미 ETF에도 몰려…반도체 상품 신용잔고 급증[마켓시그널],Economy
비트코인 1억원 붕괴…금리 인상 우려·스트래티지 충격[코인 모닝콜],Economy
젠슨 황 엔비디아 CEO 오늘 입국…'광폭 행보' 관심 집중,Economy
"""반도체 더 만들어달라""는 젠슨 황...SK실트론 매각 멈춘 SK그룹",Economy
"'1년 표류' 軍 다목적 무인車, 이달 선정…현대 vs 한화 막판 경쟁",Economy
"한투 ""6월 코스피 예상밴드 8500~9000""",Economy
업비트·빗썸 상장 종목 닮아간다…5월 키워드는 AI·DePIN,Economy
"불 탄 현대모비스 공장, 인도 유일 전장·섀시 생산지…현대차그룹 생산 '비상'",Economy
"""피자헛 다음은 백종원?""…차액가맹금 소송 파장 어디까지",Economy
"靑 참모들 엇갈린 성적표…하정우 낙선, 김남준·김남국 국회 입성",Economy
[크립토마켓] 중동 정세 긴장감에 비트코인 6만5500달러까지 하락,Economy
"젠슨 황, 4일 방한 전망…AI·로봇 협력 논의 본격화",Economy
